transaction_id,user_id,card_id,merchant_id,state_code,amount,currency,transaction_type,status,transaction_ts
15779,1289,,34,KL,1886.72,INR,UPI,SUCCESS,2025-04-09 11:10:32
15780,1993,2363,225,BR,8968.43,INR,CARD,FAILED,2024-12-11 01:24:22
15781,1166,,260,GJ,18785.89,INR,UPI,SUCCESS,2025-07-03 17:39:46
15782,145,,188,PB,1573.06,INR,UPI,SUCCESS,2025-10-31 00:28:48
15783,35,,232,KA,14229.23,INR,UPI,SUCCESS,2025-05-04 18:18:12
15784,407,,216,TN,499.25,INR,UPI,SUCCESS,2024-08-18 10:03:54
15785,1212,,161,MH,901.42,INR,UPI,SUCCESS,2024-10-18 21:18:22
15786,1440,1713,204,GJ,40793.96,INR,CARD,SUCCESS,2025-09-12 18:39:45
15787,1657,,190,WB,2547.88,INR,UPI,SUCCESS,2026-08-06 05:40:08
15788,1221,,6,BR,19365.51,INR,UPI,SUCCESS,2025-03-04 07:25:43
15789,1561,,9,KL,24767.11,INR,UPI,SUCCESS,2025-06-27 04:15:01
15790,1502,,21,MP,9872.08,INR,NEFT,SUCCESS,2025-10-25 13:30:00
15791,59,,46,WB,4871.05,INR,UPI,SUCCESS,2025-11-22 06:05:51
15792,372,,85,TN,641.78,INR,UPI,SUCCESS,2025-07-04 12:45:43
15793,1599,,59,WB,7384.41,INR,UPI,SUCCESS,2024-10-17 13:50:24
15794,726,,119,RJ,679.63,INR,NEFT,SUCCESS,2025-10-31 22:46:09
15795,1851,,50,GJ,53730.38,INR,UPI,SUCCESS,2025-12-12 23:44:58
15796,1044,,86,TN,3174.5,INR,UPI,SUCCESS,2024-08-22 08:09:42
15797,13,15,282,AS,3275.02,INR,CARD,FAILED,2024-10-25 06:50:46
15798,165,205,200,KA,13458.26,INR,CARD,SUCCESS,2024-12-13 13:00:57
15799,164,,166,UP,17031.36,INR,UPI,SUCCESS,2026-05-18 21:16:51
15800,1709,,275,MP,18440.53,INR,UPI,SUCCESS,2025-10-23 10:05:54
15801,57,62,97,HR,1747.15,INR,CARD,SUCCESS,2024-12-08 06:16:14
15802,754,927,41,BR,1278.91,INR,CARD,SUCCESS,2026-12-25 15:57:07
15803,297,,143,MH,1080.22,INR,UPI,SUCCESS,2026-08-01 17:01:35
15804,1407,1684,29,DL,11471.26,INR,CARD,SUCCESS,2025-09-26 13:55:01
15805,1488,1772,294,UP,1336.67,INR,CARD,FAILED,2024-12-04 16:44:54
15806,1352,,124,GJ,3886.59,INR,UPI,SUCCESS,2025-08-10 16:56:23
15807,726,,157,KL,15206.9,INR,IMPS,FAILED,2025-07-16 07:27:40
15808,592,,255,BR,1157.68,INR,UPI,SUCCESS,2025-09-26 06:38:31
15809,1200,,53,KL,6333.15,INR,IMPS,SUCCESS,2025-12-16 07:07:30
15810,580,,195,WB,53564.37,INR,UPI,SUCCESS,2026-03-26 21:05:08
15811,1291,,217,TG,50300.77,INR,NEFT,FAILED,2025-07-01 09:10:01
15812,848,,150,BR,20084.28,INR,UPI,PENDING,2026-01-02 23:58:15
15813,1994,,223,HR,4149.84,INR,UPI,SUCCESS,2024-11-27 18:50:55
15814,1203,,36,DL,4471.57,INR,UPI,SUCCESS,2026-11-03 11:21:19
15815,903,,31,RJ,1738.83,INR,UPI,SUCCESS,2025-05-07 04:56:56
15816,105,,273,RJ,1064.24,INR,UPI,SUCCESS,2024-08-24 08:20:05
15817,1976,,225,WB,41959.83,INR,UPI,SUCCESS,2025-07-26 07:19:50
15818,255,301,205,MP,1381.51,INR,CARD,SUCCESS,2024-09-29 06:49:08
15819,137,,139,UP,307.92,INR,UPI,SUCCESS,2025-10-03 10:49:11
15820,1479,,101,MH,2714.0,INR,UPI,SUCCESS,2025-01-11 02:47:05
15821,882,1089,97,MP,1904.73,INR,CARD,SUCCESS,2025-04-29 08:58:29
15822,1665,1977,122,OD,40165.32,INR,CARD,SUCCESS,2024-12-16 22:40:51
15823,73,,21,MP,19522.37,INR,NEFT,SUCCESS,2025-11-28 02:14:52
15824,1989,,191,BR,666.07,INR,UPI,SUCCESS,2025-03-23 23:41:20
15825,268,,161,WB,1592.45,INR,UPI,SUCCESS,2024-11-25 04:17:49
15826,1974,,271,KA,4836.05,INR,NEFT,SUCCESS,2025-11-06 01:56:34
15827,576,,35,RJ,804.29,INR,IMPS,SUCCESS,2024-09-20 23:07:07
15828,1234,,244,AS,2790.37,INR,UPI,SUCCESS,2026-02-01 19:48:19
15829,1411,,161,HR,1301.66,INR,UPI,SUCCESS,2026-10-02 15:41:17
15830,695,,77,AS,2832.24,INR,IMPS,SUCCESS,2026-07-31 00:26:24
15831,202,,197,TN,4577.96,INR,UPI,SUCCESS,2024-10-28 02:52:37
15832,1764,,57,KL,6261.82,INR,NEFT,SUCCESS,2025-11-06 08:35:33
15833,1079,,133,PB,2540.6,INR,UPI,SUCCESS,2025-10-23 04:18:57
15834,1544,1834,2,GJ,7937.59,INR,CARD,SUCCESS,2026-06-25 20:20:58
15835,1324,,285,KL,14598.88,INR,UPI,SUCCESS,2025-10-09 23:21:13
15836,205,,96,UP,4746.39,INR,UPI,SUCCESS,2025-04-09 12:28:59
15837,1373,,293,KA,4367.94,INR,UPI,SUCCESS,2025-03-22 16:32:42
15838,1547,,200,BR,15873.06,INR,IMPS,FAILED,2024-08-27 22:04:27
15839,667,,116,TG,16823.17,INR,UPI,SUCCESS,2024-10-24 15:20:00
15840,480,,171,KA,45871.07,INR,UPI,PENDING,2026-05-12 23:13:00
15841,465,,44,WB,51487.61,INR,UPI,SUCCESS,2025-06-24 22:39:01
15842,1403,,225,PB,52093.41,INR,UPI,SUCCESS,2025-10-19 04:52:58
15843,1973,,21,UP,3483.35,INR,UPI,SUCCESS,2025-11-09 05:52:45
15844,441,,245,TN,29377.53,INR,NEFT,SUCCESS,2025-08-28 16:50:29
15845,1005,,218,WB,5913.18,INR,NEFT,SUCCESS,2025-04-14 09:38:05
15846,873,,54,HR,4374.56,INR,NEFT,SUCCESS,2026-06-04 17:16:57
15847,1004,1229,297,BR,7380.14,INR,CARD,SUCCESS,2025-02-17 21:48:59
15848,1185,1455,66,GJ,13258.44,INR,CARD,SUCCESS,2025-01-27 01:58:41
15849,418,,164,AS,14950.38,INR,NEFT,SUCCESS,2024-12-13 15:42:25
15850,922,1139,141,BR,2105.73,INR,CARD,SUCCESS,2026-11-18 19:42:06
15851,369,,13,MH,2322.53,INR,UPI,SUCCESS,2026-05-04 19:06:13
15852,118,,196,BR,899.67,INR,UPI,SUCCESS,2026-07-09 14:50:23
15853,1505,,145,HR,2881.83,INR,UPI,SUCCESS,2024-08-22 15:41:45
15854,1614,,255,HR,372.7,INR,UPI,SUCCESS,2026-01-30 01:26:20
15855,480,,151,MH,7843.41,INR,UPI,SUCCESS,2025-03-30 20:19:29
15856,880,1085,288,OD,43108.71,INR,CARD,SUCCESS,2025-07-07 12:32:23
15857,1910,,16,OD,2237.52,INR,UPI,SUCCESS,2026-07-21 07:59:03
15858,1148,,190,RJ,934.01,INR,UPI,SUCCESS,2025-10-13 01:21:24
15859,1402,1679,7,KA,1191.99,INR,CARD,SUCCESS,2024-11-15 15:47:48
15860,621,,258,UP,4698.46,INR,UPI,FAILED,2025-06-01 18:18:31
15861,1908,,120,WB,22572.46,INR,UPI,SUCCESS,2025-04-09 14:54:03
15862,1219,,95,PB,3320.87,INR,NEFT,SUCCESS,2025-06-03 01:50:32
15863,1088,,51,RJ,3114.85,INR,IMPS,SUCCESS,2025-06-25 12:34:09
15864,197,,135,RJ,4819.35,INR,UPI,SUCCESS,2024-11-17 04:28:48
15865,1825,,61,KL,6936.89,INR,UPI,SUCCESS,2026-05-19 07:34:10
15866,247,,253,MH,3654.08,INR,UPI,SUCCESS,2024-12-28 07:10:11
15867,475,,118,MP,230.68,INR,NEFT,SUCCESS,2025-09-12 07:36:55
15868,1932,,236,BR,57915.57,INR,UPI,SUCCESS,2025-11-05 15:35:25
15869,1111,,180,TN,9034.99,INR,IMPS,SUCCESS,2024-10-04 12:55:58
15870,654,,205,KA,1381.85,INR,NEFT,SUCCESS,2025-01-05 07:16:40
15871,1579,,130,HR,2581.47,INR,UPI,SUCCESS,2025-02-26 02:50:20
15872,1894,,299,RJ,5432.91,INR,UPI,FAILED,2024-11-29 19:46:08
15873,724,,82,PB,10156.48,INR,UPI,SUCCESS,2026-12-08 18:26:27
15874,124,,43,GJ,3406.02,INR,IMPS,SUCCESS,2025-12-18 17:05:16
15875,1634,,140,TG,8190.02,INR,IMPS,SUCCESS,2024-10-02 19:43:52
15876,1365,1651,256,HR,6535.02,INR,CARD,SUCCESS,2024-11-24 16:18:16
15877,569,,287,OD,20613.62,INR,UPI,SUCCESS,2026-03-16 11:11:41
15878,352,,279,DL,2672.15,INR,UPI,SUCCESS,2026-08-02 04:04:24
15879,1399,,83,MH,2158.31,INR,UPI,SUCCESS,2024-08-29 15:12:45
15880,1238,,194,AS,843.83,INR,UPI,FAILED,2024-08-29 01:25:17
15881,152,,177,DL,2664.92,INR,IMPS,SUCCESS,2026-12-15 02:23:05
15882,631,780,103,RJ,41164.67,INR,CARD,SUCCESS,2025-09-24 04:36:44
15883,1896,,151,KL,10310.11,INR,UPI,SUCCESS,2025-08-07 15:19:19
15884,1905,,166,HR,1744.75,INR,UPI,FAILED,2025-11-05 05:47:40
15885,322,,97,RJ,309.35,INR,UPI,SUCCESS,2026-06-21 04:16:38
15886,1200,,102,BR,37402.91,INR,UPI,SUCCESS,2026-01-14 14:31:06
15887,831,,26,KL,18019.01,INR,UPI,SUCCESS,2025-12-13 13:22:09
15888,1755,,184,AS,17495.04,INR,UPI,SUCCESS,2025-12-22 21:16:20
15889,340,422,120,GJ,23204.11,INR,CARD,SUCCESS,2024-08-11 10:50:10
15890,1008,1234,56,BR,39380.63,INR,CARD,SUCCESS,2025-07-12 21:02:54
15891,1228,,190,MH,511.04,INR,UPI,SUCCESS,2024-11-15 19:34:27
15892,1236,,117,WB,1362.67,INR,UPI,SUCCESS,2025-05-01 16:42:41
15893,553,,186,GJ,2661.42,INR,UPI,SUCCESS,2026-12-22 22:46:39
15894,837,,131,MH,675.09,INR,NEFT,SUCCESS,2024-11-23 22:39:09
15895,1509,,5,DL,1386.72,INR,UPI,SUCCESS,2024-08-27 02:15:40
15896,1428,,285,OD,4426.01,INR,UPI,SUCCESS,2024-12-19 14:26:13
15897,1521,,294,OD,1232.12,INR,UPI,SUCCESS,2025-09-19 06:39:11
15898,1233,,209,TG,40861.25,INR,UPI,SUCCESS,2025-10-15 22:08:45
15899,293,,3,KL,833.57,INR,IMPS,SUCCESS,2025-08-09 22:42:18
15900,66,,258,UP,4627.64,INR,UPI,SUCCESS,2025-10-07 19:22:22
15901,936,1148,17,WB,482.88,INR,CARD,SUCCESS,2025-12-11 17:21:10
15902,443,,233,RJ,1251.3,INR,UPI,FAILED,2026-02-21 00:51:16
15903,1562,1853,123,BR,5038.13,INR,CARD,SUCCESS,2024-12-17 02:11:53
15904,1681,,75,MP,2766.98,INR,UPI,SUCCESS,2024-09-03 09:42:26
15905,1562,,239,KL,2628.81,INR,UPI,SUCCESS,2025-09-20 17:15:06
15906,1331,,227,HR,212.43,INR,UPI,SUCCESS,2026-01-25 16:29:11
15907,827,,122,RJ,36540.53,INR,UPI,SUCCESS,2024-08-22 12:30:13
15908,1839,2186,74,KL,1189.63,INR,CARD,SUCCESS,2026-07-05 19:54:33
15909,868,,207,KL,19688.58,INR,UPI,SUCCESS,2026-01-13 00:58:03
15910,488,,22,PB,9659.51,INR,NEFT,SUCCESS,2026-12-01 04:40:54
15911,1427,,172,OD,7174.84,INR,NEFT,SUCCESS,2025-02-02 05:09:59
15912,1458,,138,PB,2408.34,INR,UPI,SUCCESS,2025-07-14 01:05:49
15913,415,,214,GJ,1176.61,INR,UPI,SUCCESS,2025-05-04 18:26:34
15914,1273,,161,MP,871.31,INR,UPI,SUCCESS,2026-11-05 15:46:10
15915,632,,126,DL,3788.66,INR,UPI,SUCCESS,2026-03-01 04:00:07
15916,1417,,216,MH,7099.6,INR,UPI,SUCCESS,2026-06-17 21:13:45
15917,1738,,96,TG,5961.88,INR,IMPS,SUCCESS,2026-04-06 19:36:50
15918,346,,237,KA,3950.89,INR,UPI,SUCCESS,2026-03-24 22:41:18
15919,1595,,222,KA,2683.87,INR,UPI,SUCCESS,2025-12-21 14:52:59
15920,1885,,84,DL,65356.9,INR,UPI,SUCCESS,2024-11-05 10:03:52
15921,332,411,278,MH,2725.84,INR,CARD,SUCCESS,2024-10-02 23:35:38
15922,458,,109,PB,2038.45,INR,UPI,SUCCESS,2024-10-22 03:01:53
15923,354,,300,UP,6530.69,INR,UPI,SUCCESS,2025-10-06 01:11:43
15924,870,,135,BR,1495.55,INR,UPI,SUCCESS,2024-09-29 16:58:50
15925,1316,1590,251,DL,1748.23,INR,CARD,SUCCESS,2026-03-21 09:20:39
15926,1161,,198,RJ,345.49,INR,UPI,SUCCESS,2025-06-18 01:34:54
15927,1288,,274,OD,3925.76,INR,UPI,SUCCESS,2025-06-20 08:20:48
15928,908,,247,TG,503.1,INR,NEFT,SUCCESS,2024-09-02 12:01:58
15929,458,,282,DL,1600.92,INR,UPI,SUCCESS,2026-05-06 05:26:01
15930,246,,63,AS,34572.57,INR,UPI,SUCCESS,2024-10-11 18:23:57
15931,52,,207,UP,53935.79,INR,UPI,SUCCESS,2026-04-01 02:56:42
15932,1550,,147,MP,381.86,INR,IMPS,SUCCESS,2025-04-04 12:12:03
15933,1108,,34,HR,2090.42,INR,UPI,FAILED,2025-12-01 21:55:54
15934,464,,225,KA,44714.25,INR,UPI,SUCCESS,2024-10-17 16:06:16
15935,31,,47,KA,9623.4,INR,UPI,SUCCESS,2025-04-04 05:45:31
15936,73,,17,WB,2041.44,INR,UPI,SUCCESS,2026-03-17 03:07:03
15937,1140,,77,UP,2828.8,INR,NEFT,SUCCESS,2024-11-03 18:28:01
15938,481,,138,RJ,15114.42,INR,UPI,SUCCESS,2026-11-28 12:32:28
15939,606,,52,TG,2868.42,INR,UPI,SUCCESS,2026-07-20 14:23:14
15940,443,,201,MP,4739.41,INR,UPI,SUCCESS,2026-03-27 12:06:59
15941,1960,,108,TN,4708.69,INR,IMPS,SUCCESS,2024-11-21 01:59:38
15942,134,,286,WB,29615.21,INR,UPI,FAILED,2025-05-11 12:54:25
15943,1764,,3,HR,5872.64,INR,UPI,SUCCESS,2026-06-25 06:52:29
15944,103,,228,RJ,2311.23,INR,UPI,SUCCESS,2025-10-26 07:52:17
15945,34,,110,GJ,3788.93,INR,UPI,SUCCESS,2025-04-06 03:50:55
15946,1659,,66,KA,13429.47,INR,UPI,SUCCESS,2025-03-21 14:37:28
15947,1075,1321,245,RJ,20755.74,INR,CARD,SUCCESS,2025-08-14 23:19:04
15948,211,,164,HR,16584.73,INR,UPI,SUCCESS,2026-07-02 12:11:57
15949,854,1056,93,PB,18929.65,INR,CARD,SUCCESS,2025-06-10 18:05:10
15950,877,,40,OD,2373.17,INR,UPI,SUCCESS,2025-09-14 19:27:16
15951,1513,,128,MP,14285.95,INR,UPI,SUCCESS,2026-04-18 05:05:28
15952,25,,237,GJ,39584.79,INR,NEFT,SUCCESS,2025-06-13 10:37:22
15953,30,,276,TN,1343.86,INR,UPI,SUCCESS,2026-07-23 17:16:56
15954,1378,1658,276,WB,762.94,INR,CARD,SUCCESS,2024-12-17 16:45:08
15955,929,,139,PB,308.27,INR,UPI,SUCCESS,2025-07-15 03:14:53
15956,1744,,202,TN,2886.98,INR,UPI,SUCCESS,2025-10-14 17:25:59
15957,1138,,40,MP,2751.92,INR,NEFT,SUCCESS,2026-07-07 06:16:28
15958,722,898,197,TN,3378.88,INR,CARD,SUCCESS,2024-11-04 00:50:44
15959,1199,,34,MP,1291.45,INR,NEFT,SUCCESS,2025-10-03 17:57:12
15960,1199,,115,MH,67568.18,INR,UPI,SUCCESS,2026-03-20 04:28:28
15961,1663,,128,DL,88451.81,INR,UPI,SUCCESS,2024-12-25 23:34:51
15962,1350,,168,KL,48531.96,INR,UPI,SUCCESS,2025-01-19 22:46:55
15963,842,,117,UP,4865.05,INR,IMPS,FAILED,2025-05-24 23:43:19
15964,1835,2182,79,KA,11168.56,INR,CARD,SUCCESS,2025-09-20 17:46:59
15965,512,,79,RJ,6920.43,INR,UPI,SUCCESS,2025-09-29 18:56:58
15966,948,,266,TG,390.38,INR,UPI,SUCCESS,2024-08-20 03:16:06
15967,609,,269,TG,522.03,INR,UPI,SUCCESS,2026-12-28 01:58:14
15968,1365,,157,PB,12097.04,INR,UPI,SUCCESS,2025-09-11 12:14:48
15969,1765,,285,TG,21155.02,INR,IMPS,SUCCESS,2026-01-26 06:55:24
15970,325,,217,DL,37397.15,INR,IMPS,SUCCESS,2025-02-04 09:21:33
15971,1260,1528,188,TG,1943.66,INR,CARD,SUCCESS,2026-07-02 19:23:51
15972,772,,154,TN,341.72,INR,UPI,SUCCESS,2026-03-25 14:03:51
15973,1591,,83,DL,2683.07,INR,UPI,SUCCESS,2025-07-28 05:53:50
15974,1793,2118,29,OD,38225.77,INR,CARD,SUCCESS,2024-10-16 06:11:56
15975,935,,29,DL,58657.88,INR,UPI,SUCCESS,2025-07-07 22:35:03
15976,43,,165,GJ,16136.57,INR,UPI,SUCCESS,2024-08-31 10:09:29
15977,1014,,267,OD,50675.12,INR,IMPS,SUCCESS,2026-10-20 20:20:04
15978,480,,110,WB,4516.34,INR,UPI,SUCCESS,2025-06-18 19:21:03
15979,142,,123,WB,6326.35,INR,NEFT,FAILED,2025-03-18 20:58:13
15980,118,,260,OD,15087.71,INR,UPI,SUCCESS,2025-03-07 03:14:05
15981,1947,,137,UP,218.0,INR,UPI,SUCCESS,2025-09-08 09:35:42
15982,245,,187,OD,252.37,INR,UPI,SUCCESS,2026-06-26 13:31:11
15983,1719,2035,212,RJ,27841.51,INR,CARD,SUCCESS,2026-08-03 07:14:07
15984,200,,167,MP,80614.43,INR,UPI,SUCCESS,2024-10-29 10:55:29
15985,523,,88,HR,8732.64,INR,UPI,SUCCESS,2026-05-27 06:17:25
15986,1056,,213,KL,18024.82,INR,NEFT,SUCCESS,2025-12-14 22:51:23
15987,939,,290,OD,1825.84,INR,UPI,SUCCESS,2025-12-05 20:49:29
15988,1241,1509,238,PB,1405.45,INR,CARD,SUCCESS,2025-06-26 02:16:00
15989,28,,123,AS,7467.12,INR,IMPS,SUCCESS,2026-01-31 09:18:44
15990,517,620,66,BR,17521.48,INR,CARD,SUCCESS,2026-03-27 02:37:06
15991,1052,,188,MP,621.41,INR,NEFT,SUCCESS,2025-08-30 07:35:25
15992,581,704,75,UP,1655.45,INR,CARD,SUCCESS,2026-03-22 20:01:12
15993,1896,2252,239,TG,3740.41,INR,CARD,SUCCESS,2026-03-25 14:38:14
15994,1558,,300,TG,6866.24,INR,UPI,SUCCESS,2026-07-13 07:21:04
15995,1691,2005,76,GJ,22090.19,INR,CARD,SUCCESS,2025-05-24 19:42:46
15996,848,,32,BR,2396.86,INR,UPI,SUCCESS,2026-04-21 05:30:52
15997,1467,,30,OD,879.92,INR,UPI,SUCCESS,2024-09-29 03:44:42
15998,799,,138,RJ,17056.97,INR,UPI,PENDING,2026-04-04 10:48:44
15999,1164,1429,270,OD,1592.18,INR,CARD,SUCCESS,2024-11-30 00:10:07
16000,1364,1650,156,KA,16742.84,INR,CARD,SUCCESS,2025-11-10 23:43:35
16001,1593,,88,KA,8887.0,INR,UPI,SUCCESS,2025-11-08 12:02:37
16002,1283,,199,KA,2099.4,INR,NEFT,SUCCESS,2026-01-18 23:10:50
16003,1566,,145,HR,4612.21,INR,NEFT,SUCCESS,2025-01-13 21:56:07
16004,795,982,25,UP,4998.46,INR,CARD,SUCCESS,2026-04-09 02:19:06
16005,1350,,285,RJ,19257.8,INR,UPI,SUCCESS,2025-10-01 11:32:17
16006,935,,100,MP,8316.99,INR,UPI,SUCCESS,2024-10-23 12:10:50
16007,1262,,103,RJ,52409.52,INR,UPI,SUCCESS,2025-10-29 17:55:12
16008,1741,,258,PB,619.23,INR,NEFT,SUCCESS,2026-06-07 22:46:32
16009,516,,69,TN,4514.09,INR,UPI,SUCCESS,2025-11-10 14:37:57
16010,1091,,31,PB,4754.2,INR,UPI,SUCCESS,2025-10-01 05:04:07
16011,1155,,56,DL,51030.84,INR,UPI,SUCCESS,2024-10-06 20:59:35
16012,283,,66,TN,12577.16,INR,IMPS,SUCCESS,2025-02-07 05:41:01
16013,1207,,52,WB,1289.24,INR,UPI,SUCCESS,2026-08-08 01:55:04
16014,1274,1544,219,BR,19410.03,INR,CARD,SUCCESS,2025-02-02 04:52:48
16015,1230,,98,KA,6156.2,INR,UPI,SUCCESS,2026-06-11 15:52:40
16016,1139,1399,257,GJ,5117.84,INR,CARD,SUCCESS,2026-05-01 15:09:40
16017,581,704,108,GJ,5864.82,INR,CARD,SUCCESS,2024-11-05 16:00:10
16018,1795,2121,139,PB,2494.35,INR,CARD,SUCCESS,2024-10-26 01:30:57
16019,178,,284,GJ,14997.67,INR,UPI,SUCCESS,2026-05-01 05:31:34
16020,1652,1963,266,UP,1689.44,INR,CARD,SUCCESS,2026-02-03 06:41:58
16021,20,20,166,AS,5450.33,INR,CARD,SUCCESS,2026-02-02 16:43:23
16022,1666,,72,BR,3724.16,INR,UPI,SUCCESS,2025-11-23 10:03:44
16023,678,,278,PB,7343.84,INR,IMPS,SUCCESS,2025-11-08 11:07:00
16024,887,,70,KL,18166.14,INR,UPI,SUCCESS,2025-12-22 02:29:39
16025,1904,,259,KA,125.95,INR,UPI,SUCCESS,2026-03-24 00:04:43
16026,1401,1678,60,KA,638.08,INR,CARD,SUCCESS,2026-01-15 22:48:56
16027,1044,,129,WB,5334.16,INR,NEFT,SUCCESS,2025-08-06 00:54:05
16028,1817,,122,DL,11481.08,INR,UPI,SUCCESS,2024-11-12 17:50:12
16029,1042,,246,TN,468.8,INR,IMPS,SUCCESS,2025-09-26 23:08:06
16030,640,,273,DL,338.22,INR,NEFT,FAILED,2025-08-21 03:14:17
16031,1801,,216,KA,3355.43,INR,UPI,SUCCESS,2025-01-11 00:22:18
16032,1198,,265,HR,8379.47,INR,UPI,SUCCESS,2025-02-24 08:42:03
16033,658,,183,DL,41749.45,INR,UPI,PENDING,2024-11-27 14:11:06
16034,600,,228,BR,2858.15,INR,UPI,SUCCESS,2025-09-15 22:11:50
16035,29,,260,HR,12910.15,INR,UPI,SUCCESS,2026-11-21 06:13:34
16036,651,807,244,RJ,2331.72,INR,CARD,SUCCESS,2025-12-12 02:54:08
16037,1753,,153,MP,2457.2,INR,UPI,SUCCESS,2026-08-08 03:36:10
16038,1325,,119,TG,1765.96,INR,UPI,SUCCESS,2026-06-21 15:08:21
16039,1788,,82,TN,33161.07,INR,UPI,SUCCESS,2025-10-15 12:09:58
16040,1891,,214,HR,659.16,INR,UPI,FAILED,2025-02-18 01:22:08
16041,1817,,144,GJ,2281.52,INR,UPI,SUCCESS,2024-08-12 14:43:07
16042,1179,,37,TN,1040.38,INR,UPI,SUCCESS,2025-11-04 21:03:52
16043,946,,254,MP,7727.97,INR,UPI,SUCCESS,2025-06-07 04:46:28
16044,785,,205,TN,824.73,INR,UPI,FAILED,2025-11-13 08:06:04
16045,334,,95,AS,3971.53,INR,NEFT,SUCCESS,2024-11-16 13:15:01
16046,294,,266,GJ,2743.51,INR,UPI,SUCCESS,2024-11-19 18:24:06
16047,201,,62,UP,57431.16,INR,UPI,SUCCESS,2025-10-17 00:19:14
16048,689,,42,AS,66791.37,INR,IMPS,SUCCESS,2025-09-07 08:09:39
16049,1884,2237,133,RJ,1296.16,INR,CARD,SUCCESS,2025-10-12 02:43:12
16050,1679,,191,MP,2493.06,INR,IMPS,SUCCESS,2026-06-23 17:36:40
16051,921,,15,KA,5566.27,INR,UPI,SUCCESS,2026-06-05 10:25:38
16052,1234,,206,DL,1375.3,INR,NEFT,SUCCESS,2026-01-21 20:07:40
16053,1309,,151,PB,26650.37,INR,UPI,SUCCESS,2025-04-05 15:08:35
16054,550,661,41,WB,590.83,INR,CARD,SUCCESS,2025-03-24 08:08:19
16055,159,196,238,HR,789.58,INR,CARD,SUCCESS,2026-06-16 06:24:32
16056,1424,,200,BR,102.34,INR,UPI,SUCCESS,2025-04-01 22:14:38
16057,133,,55,KL,1589.96,INR,UPI,SUCCESS,2024-12-09 12:55:16
16058,427,,11,GJ,16352.53,INR,NEFT,SUCCESS,2024-08-16 15:32:51
16059,900,1111,213,GJ,6524.37,INR,CARD,SUCCESS,2024-12-04 20:38:50
16060,1378,,15,MH,6625.91,INR,IMPS,FAILED,2024-12-26 22:22:36
16061,620,765,203,PB,21683.99,INR,CARD,SUCCESS,2026-04-09 15:45:59
16062,1500,,63,KA,1879.32,INR,UPI,SUCCESS,2024-12-10 06:28:26
16063,631,,137,GJ,1283.18,INR,NEFT,SUCCESS,2025-11-19 11:36:14
16064,115,,207,BR,39620.19,INR,NEFT,SUCCESS,2024-12-28 02:04:42
16065,970,1182,19,MH,11941.98,INR,CARD,SUCCESS,2025-10-12 12:09:50
16066,1010,,200,DL,9226.18,INR,UPI,SUCCESS,2026-06-06 23:26:14
16067,1991,,64,RJ,34536.8,INR,IMPS,SUCCESS,2025-03-27 13:40:45
16068,248,,202,KA,13941.04,INR,UPI,SUCCESS,2025-10-31 02:11:00
16069,1789,2114,174,OD,1588.53,INR,CARD,SUCCESS,2025-04-05 23:17:00
16070,6,,197,TG,4235.92,INR,IMPS,SUCCESS,2024-12-04 13:20:59
16071,1324,,166,OD,6314.83,INR,UPI,SUCCESS,2025-09-21 02:30:39
16072,400,,135,KA,732.57,INR,UPI,SUCCESS,2026-10-02 07:15:19
16073,1032,,270,TG,5417.48,INR,UPI,SUCCESS,2025-11-19 07:57:28
16074,83,94,164,WB,23456.37,INR,CARD,SUCCESS,2025-09-14 00:04:56
16075,338,,95,TG,2889.03,INR,NEFT,SUCCESS,2026-06-25 21:42:11
16076,1256,,204,KL,17026.81,INR,UPI,SUCCESS,2024-08-22 10:03:14
16077,686,,206,BR,4046.85,INR,UPI,SUCCESS,2025-04-08 01:45:00
16078,1585,,166,WB,2682.21,INR,UPI,SUCCESS,2026-05-06 20:58:37
16079,695,,213,KA,10963.18,INR,UPI,SUCCESS,2025-06-05 22:46:30
16080,747,,210,DL,4338.71,INR,NEFT,SUCCESS,2025-02-28 19:39:14
16081,1835,2182,118,MP,6671.26,INR,CARD,SUCCESS,2025-07-30 05:20:41
16082,764,,230,AS,10600.6,INR,UPI,SUCCESS,2026-07-15 07:55:16
16083,185,,128,GJ,24717.08,INR,UPI,SUCCESS,2025-01-17 08:08:18
16084,852,,80,BR,4043.76,INR,UPI,PENDING,2025-04-29 18:15:26
16085,1406,,297,TG,5745.33,INR,UPI,SUCCESS,2026-06-13 06:59:07
16086,323,,193,OD,5595.45,INR,UPI,SUCCESS,2026-08-02 13:37:57
16087,772,,158,RJ,4454.45,INR,IMPS,SUCCESS,2025-07-09 21:25:01
16088,1671,,189,TN,1085.38,INR,UPI,SUCCESS,2026-05-13 15:42:03
16089,543,,283,MH,13506.35,INR,NEFT,SUCCESS,2025-05-10 22:55:15
16090,1958,,267,KA,878.2,INR,UPI,SUCCESS,2025-11-24 01:41:45
16091,451,,170,KL,10888.58,INR,UPI,SUCCESS,2026-07-13 07:49:18
16092,133,,114,KL,4839.56,INR,UPI,SUCCESS,2026-02-24 04:48:23
16093,805,,12,PB,2626.1,INR,UPI,SUCCESS,2024-12-12 10:06:03
16094,1715,,39,UP,51070.98,INR,UPI,SUCCESS,2025-08-04 22:51:40
16095,148,,85,RJ,917.71,INR,UPI,SUCCESS,2024-11-20 16:27:55
